CUSTOMER_ID,AGE,ACCOUNT_AGE_DAYS,TOTAL_ORDERS,TOTAL_SPEND,AVG_ORDER_VALUE,DAYS_SINCE_LAST_ORDER,BROWSE_SESSIONS,PAGES_PER_SESSION,AVG_SESSION_DURATION_MIN,CART_ABANDONMENT_RATE,WISHLIST_ITEMS,COUPON_USAGE_COUNT,REVIEW_COUNT,AVG_REVIEW_RATING,RETURN_RATE,MOBILE_ORDER_PCT,LOYALTY_POINTS
EC08246,25,137,7,752.04,107.43,144,19,6.39,12.96,0.116636,12,4,3,3.0,0.12996,0.429034,9851
EC08247,65,139,16,402.6,25.16,151,21,7.82,22.35,0.331781,3,4,3,5.0,0.295253,0.508015,8370
EC08248,21,1215,18,1801.92,100.11,47,22,6.29,5.74,0.354719,4,0,2,3.5,0.019559,0.376902,14029
EC08249,50,1761,12,3414.23,284.52,269,26,6.75,12.65,0.31172,3,3,1,4.5,0.084739,0.591112,111
EC08250,69,911,12,1139.05,94.92,274,26,6.58,10.33,0.597311,3,2,3,4.0,0.108812,0.401229,2431
EC08251,67,1088,5,477.1,95.42,19,23,4.43,12.31,0.186736,5,4,1,5.0,0.132103,0.385283,2145
EC08252,37,930,7,1869.95,267.14,284,18,1.0,8.99,0.165848,3,3,4,5.0,0.014341,0.486913,6562
EC08253,58,323,19,2996.83,157.73,239,8,3.62,7.65,0.204022,8,0,1,2.2,0.120004,0.216785,11770
EC08254,61,1639,12,365.13,30.43,216,15,4.69,13.68,0.163258,5,1,3,3.0,0.12991,0.58208,12082
EC08255,26,403,13,2488.03,191.39,299,13,10.22,13.78,0.35155,7,4,0,4.4,0.146795,0.291488,11944
EC08256,23,911,8,1302.22,162.78,90,14,2.43,4.83,0.383178,4,2,1,4.1,0.123039,0.556762,5766
EC08257,58,902,15,1659.82,110.65,4,23,15.92,17.2,0.543269,4,3,1,3.5,0.219273,0.502649,674
EC08258,55,291,14,1273.73,,7,22,3.69,19.45,0.401358,8,5,1,3.9,0.180485,0.43137,13552
EC08259,25,1714,8,347.72,43.46,77,26,10.16,15.15,0.252553,4,4,1,3.6,0.090533,0.461962,10657
EC08260,21,405,6,464.38,77.4,92,23,3.29,13.99,0.20818,4,5,2,4.1,0.023921,0.806048,1354
EC08261,37,1705,14,2044.33,146.02,9,21,6.96,14.08,0.212712,4,3,0,2.6,0.307432,0.751146,7938
EC08262,27,1112,16,345.01,21.56,364,25,4.33,4.86,0.627005,6,2,4,4.3,0.286861,0.594729,11377
EC08263,69,1248,17,3207.09,188.65,209,14,4.79,11.44,0.19037,3,4,1,4.3,0.172651,0.755648,888
EC08264,34,300,15,1007.36,67.16,319,20,1.85,8.94,0.073449,8,3,1,3.4,0.073209,0.581345,4354
EC08265,38,186,9,1407.37,156.37,206,30,9.21,8.36,0.056339,4,1,1,3.3,0.150771,0.684349,13663
EC08266,35,37,9,2823.85,313.76,113,20,2.45,13.56,0.044094,3,4,3,2.5,0.340423,0.604755,3933
EC08267,54,1907,14,651.7,46.55,179,33,10.76,7.47,0.049436,5,2,1,3.6,0.092336,0.390407,14350
EC08268,38,775,18,456.35,25.35,15,18,11.05,11.66,0.431138,5,5,3,3.0,0.048957,0.409156,2960
EC08269,67,1836,8,1406.9,175.86,190,20,7.36,2.67,0.203028,9,3,2,4.5,0.038985,0.581776,7188
EC08270,54,146,10,1639.91,163.99,164,19,4.63,4.76,0.038568,6,3,2,5.0,0.26517,0.453708,4741
EC08271,43,1216,14,2092.68,149.48,40,14,9.04,10.36,0.617623,4,2,2,3.8,0.58512,0.186725,1330
EC08272,59,1368,8,840.61,105.08,33,20,4.37,11.6,0.301889,6,0,3,3.1,0.0578,0.461562,14967
EC08273,24,1863,18,3498.48,194.36,95,18,7.52,13.88,0.65854,6,3,2,4.3,0.288456,0.374081,2020
EC08274,18,1373,3,734.0,244.67,163,15,8.57,5.12,0.146931,9,2,2,2.3,0.125151,0.218293,10617
EC08275,34,1666,7,839.85,119.98,181,24,8.87,13.54,0.338265,6,4,1,4.3,0.157215,0.590207,981
EC08276,56,1464,10,918.25,91.82,26,24,16.01,7.83,0.440576,8,1,2,3.3,0.152558,0.871915,7831
EC08277,66,1984,10,1179.85,117.98,296,19,5.72,11.27,0.194255,10,2,2,2.7,0.126313,0.472446,7629
EC08278,37,1728,16,1106.53,69.16,326,19,8.52,9.54,0.215798,5,3,3,4.4,0.09204,0.290373,4487
EC08279,40,1197,7,1308.61,186.94,295,23,3.08,4.04,0.338494,7,5,1,4.1,0.205804,0.834799,4545
EC08280,70,1836,17,1124.89,66.17,169,19,6.76,7.91,0.156918,0,2,0,2.6,0.061012,0.452543,2541
EC08281,35,389,11,502.07,45.64,289,17,1.04,19.58,0.28869,9,3,0,4.8,0.046254,0.695936,8141
EC08282,63,610,7,928.89,132.7,68,27,9.56,16.7,0.541958,5,6,2,3.4,0.078656,0.54072,6392
EC08283,23,370,12,1821.05,151.75,40,24,4.04,13.27,0.376983,7,2,1,3.9,0.134126,0.517202,12752
EC08284,19,187,10,998.41,99.84,314,18,4.0,18.85,0.56904,3,3,2,5.0,0.210601,0.2932,10456
EC08285,67,155,9,1230.35,136.71,164,21,6.27,12.41,0.125752,1,4,0,2.9,0.233546,0.524598,1341
EC08286,31,1380,6,1342.89,223.82,78,14,7.95,10.23,0.329585,1,0,1,4.5,0.376572,0.769902,8348
EC08287,22,444,12,1495.53,,28,16,9.25,10.78,0.093548,3,4,2,5.0,0.015941,0.848849,925
EC08288,43,1730,14,1048.89,74.92,30,21,10.82,18.18,0.160395,4,3,2,3.7,0.256684,0.399417,1335
EC08289,61,1161,10,1070.41,107.04,100,18,8.92,4.22,0.16213,5,5,2,3.7,0.237227,0.352475,869
EC08290,28,104,7,608.17,86.88,54,16,7.79,20.41,0.329766,6,3,2,3.6,0.097014,0.293084,10989
EC08291,29,76,18,1286.89,71.49,104,27,2.08,9.99,0.38985,7,1,4,3.8,0.089253,0.604876,7612
EC08292,65,1469,9,651.76,72.42,323,16,5.66,15.6,0.346794,7,2,2,3.6,0.170515,0.170024,5810
EC08293,43,1247,14,1160.47,82.89,86,11,4.08,8.28,0.361493,4,0,1,3.1,0.049121,0.822291,8984
EC08294,33,537,11,777.72,70.7,56,17,5.1,8.22,0.570721,6,4,2,2.0,0.092945,0.455756,8879
EC08295,69,1600,9,2101.35,233.48,0,18,1.0,18.1,0.273717,6,1,3,3.6,0.118319,0.215562,5502
EC08296,43,1265,12,866.97,72.25,251,18,1.74,9.88,0.545236,5,7,1,3.8,0.155117,0.450612,1662
EC08297,34,1395,13,1372.75,105.6,282,20,7.55,16.28,0.082381,7,4,2,4.6,0.165255,0.613503,561
EC08298,61,1309,17,876.92,51.58,135,30,3.16,3.72,0.627324,7,5,1,2.4,0.254143,0.520413,837
EC08299,49,410,14,1076.61,76.9,241,25,10.2,7.32,0.574069,4,4,1,3.9,0.090885,0.721418,8933
EC08300,41,1914,15,1320.13,88.01,346,23,6.29,13.04,0.190876,6,5,1,4.7,0.119586,0.218469,6238
EC08301,71,1746,14,1614.16,115.3,51,13,4.72,19.29,0.270592,5,8,1,4.7,0.277515,0.542073,13846
EC08302,65,962,8,1050.41,131.3,147,19,6.52,15.87,0.577882,8,4,1,4.6,0.008881,0.859769,10145
EC08303,56,590,11,2046.49,186.04,302,16,7.94,10.42,0.052813,7,3,2,3.2,0.16525,0.066221,9269
EC08304,25,938,10,1054.05,105.4,238,13,1.0,1.27,0.283755,6,6,4,3.5,0.061762,0.273721,2444
EC08305,56,1656,14,518.88,37.06,183,26,1.48,6.67,0.492679,2,1,2,2.6,0.013442,0.463356,7730
EC08306,70,582,11,641.53,58.32,163,16,14.32,12.16,0.374514,6,0,4,2.9,0.048368,0.289587,10142
EC08307,49,79,12,711.25,59.27,33,29,6.11,16.87,0.167882,8,6,2,3.5,0.120046,0.529831,9932
EC08308,38,215,5,1394.83,278.97,331,15,5.81,13.29,0.156627,7,3,3,4.7,0.031884,0.324731,6773
EC08309,57,1812,13,430.63,33.13,60,24,9.31,6.7,0.220902,5,3,4,3.7,0.051576,0.339751,1740
EC08310,26,849,7,357.89,51.13,252,25,10.24,9.0,0.336488,3,3,2,5.0,0.310269,0.808238,8811
EC08311,71,1783,9,624.36,69.37,25,16,4.92,28.06,0.143272,4,1,2,3.6,0.024898,0.903628,13578
EC08312,29,351,5,718.53,143.71,132,23,9.41,13.16,0.119739,5,4,2,3.7,0.223995,0.729409,2527
EC08313,34,407,6,2015.85,335.98,306,17,7.05,13.49,0.0721,4,2,2,4.2,0.146598,0.382979,8753
EC08314,28,1526,11,743.42,67.58,77,14,5.17,8.58,0.128616,2,3,4,4.7,0.040832,0.590863,14507
EC08315,36,1765,14,886.46,63.32,52,24,9.37,12.13,0.177946,3,2,3,4.3,0.041553,0.598296,7270
EC08316,69,1280,10,1890.11,189.01,176,21,8.13,12.21,0.433652,6,1,2,3.3,0.290078,0.412246,301
EC08317,69,479,17,1455.59,85.62,190,23,9.23,10.86,0.159207,4,6,3,5.0,0.014015,0.342421,6172
EC08318,33,720,11,1198.96,109.0,228,18,11.12,13.58,0.354954,8,3,0,4.1,0.176475,0.280501,14134
EC08319,24,1448,14,1156.36,82.6,186,22,1.09,20.53,0.469371,5,5,4,4.3,0.203258,0.366841,11330
EC08320,20,1710,15,1271.44,84.76,272,19,6.12,9.96,0.045197,6,9,3,3.6,0.13806,0.525374,8219
EC08321,68,1457,16,904.05,56.5,141,25,9.34,7.35,0.216492,7,5,0,3.3,0.167674,0.715975,10181
EC08322,49,1943,8,279.52,34.94,92,24,10.83,7.88,0.50282,2,1,1,2.0,0.229197,0.64847,9765
EC08323,25,1350,12,1454.22,121.18,278,23,10.01,11.44,0.253728,7,1,1,2.9,0.139758,0.70156,716
EC08324,21,460,14,820.47,58.6,263,13,9.52,13.31,0.316263,3,3,4,3.7,0.185534,0.812991,394
EC08325,49,1306,9,875.51,97.28,66,22,6.94,,0.337756,3,5,2,4.0,0.248902,0.235012,13377
EC08326,39,1173,14,955.86,68.28,201,23,10.14,2.77,0.509363,4,2,3,3.0,0.029352,0.588295,12889
EC08327,28,1592,9,258.32,28.7,91,17,5.8,26.29,0.308932,5,1,0,5.0,0.314403,0.508098,951
EC08328,51,1738,10,761.39,76.14,147,17,6.57,11.12,0.122033,5,1,1,4.6,0.42191,0.76802,12344
EC08329,65,274,12,3016.44,251.37,291,14,2.91,19.85,0.263216,8,4,2,2.9,0.022209,0.283633,11387
EC08330,36,243,12,246.61,20.55,50,21,4.81,7.87,0.267479,8,6,4,5.0,0.184854,0.489302,7129
EC08331,40,158,11,472.24,42.93,320,24,7.44,24.76,0.074578,2,3,2,4.7,0.188492,0.342512,13649
EC08332,31,1637,9,878.15,97.57,67,17,11.18,14.99,0.390169,8,2,0,5.0,0.078242,0.500271,9613
EC08333,41,1684,15,617.02,41.13,254,18,3.77,16.14,0.473314,1,2,2,4.3,0.245945,0.321174,2542
EC08334,51,588,13,989.0,76.08,348,16,11.14,28.27,0.187113,5,4,0,3.6,0.443594,0.459467,6930
EC08335,43,593,9,1382.39,153.6,131,22,14.62,5.73,0.304415,6,7,0,3.9,0.179044,0.332028,7354
EC08336,47,1377,16,1292.09,80.76,297,17,6.22,12.51,0.346769,8,1,1,3.0,0.144457,0.649921,2669
EC08337,29,864,13,3236.92,248.99,249,22,3.31,9.25,0.451565,5,3,3,4.2,0.035486,0.620147,12438
EC08338,28,397,10,952.23,95.22,340,32,8.63,10.19,0.18873,6,5,0,3.2,0.053918,0.371576,5047
EC08339,65,244,14,349.61,24.97,253,18,5.66,4.93,0.276278,3,2,4,4.3,0.256255,0.700682,1875
EC08340,45,285,5,1449.92,289.98,309,24,3.11,17.5,0.3044,6,4,2,4.7,0.039913,0.429757,3797
EC08341,37,1565,8,870.19,108.77,70,16,4.43,27.31,0.228549,4,4,4,4.6,0.225681,0.727794,14846
EC08342,48,1489,15,1099.06,73.27,291,10,4.24,9.69,0.368505,5,4,2,3.4,0.077599,0.39558,9165
EC08343,55,1240,13,334.62,25.74,155,10,2.32,9.69,0.623538,7,2,3,,0.023321,0.50961,9075
EC08344,51,738,12,1522.77,126.9,137,21,7.33,9.71,0.498647,8,1,2,4.6,0.289929,0.457813,13156
EC08345,35,1045,15,2142.5,142.83,336,19,14.21,13.32,0.251752,6,1,3,3.6,0.200823,0.173249,5801
EC08346,41,1681,8,1732.68,216.58,276,32,1.0,10.39,0.129622,3,2,2,4.3,0.072202,0.539063,6581
EC08347,45,272,9,493.19,54.8,166,22,5.86,19.28,0.582001,5,6,0,4.2,0.232924,0.650097,3564
EC08348,35,921,11,744.88,67.72,51,30,4.28,8.77,0.386101,5,5,2,4.3,0.076563,0.630263,13293
EC08349,30,1484,14,1048.33,74.88,237,18,6.26,13.27,0.563687,6,1,1,3.4,0.126276,0.755535,14769
EC08350,39,95,14,1657.19,118.37,61,18,3.58,7.14,0.217088,6,3,0,3.6,0.346691,0.893276,7037
EC08351,28,326,4,127.68,31.92,200,25,4.13,8.42,0.077633,11,3,4,3.5,0.197502,0.695708,6506
EC08352,18,853,8,843.96,105.5,177,16,8.34,26.39,0.370411,4,2,1,4.3,0.20638,0.762405,10554
EC08353,35,1994,5,242.82,48.56,198,25,2.29,11.51,0.271507,3,1,1,3.5,0.056938,0.575279,13378
EC08354,65,565,8,680.53,85.07,212,23,4.81,6.08,0.323002,5,8,1,3.8,0.481458,0.525062,11640
EC08355,30,95,12,1377.34,114.78,122,23,12.57,13.67,0.332448,5,2,0,,0.021409,0.85511,14654
EC08356,52,1325,16,643.4,40.21,339,11,8.69,15.73,0.433572,6,2,4,3.6,0.08941,0.156684,10328
EC08357,23,121,11,494.76,44.98,42,25,3.78,12.87,0.380456,10,1,1,3.0,0.067939,0.34049,285
EC08358,71,787,13,1126.78,86.68,340,14,5.22,13.02,0.188531,4,4,1,3.2,0.042527,0.271248,7872
EC08359,26,1103,16,1599.45,99.97,38,14,4.0,9.44,0.454291,5,4,1,3.3,0.359182,0.786933,14265
EC08360,45,1001,14,1497.61,106.97,336,15,7.72,25.79,0.242563,5,5,0,3.1,0.139588,0.593082,3606
EC08361,69,355,13,2151.24,165.48,363,15,1.52,9.32,0.149987,4,3,2,3.9,0.156458,0.682299,14006
EC08362,62,1284,18,1472.8,81.82,92,19,6.43,8.41,0.161653,4,2,2,4.1,0.101585,0.28868,8809
EC08363,45,438,5,1333.52,266.7,159,20,11.76,11.55,0.222386,4,6,0,2.7,0.035468,0.471154,12607
EC08364,62,1128,13,318.46,24.5,346,16,1.0,10.09,0.182729,3,5,4,3.2,0.098507,0.538287,579
EC08365,65,124,11,701.78,63.8,91,16,8.48,12.64,0.186364,4,5,1,4.1,0.052593,0.853673,14623
EC08366,56,1439,11,1396.65,126.97,217,16,6.41,15.99,0.223046,2,3,2,3.5,0.394397,0.393829,9773
EC08367,54,1983,14,1473.93,105.28,333,16,3.66,5.2,0.198646,2,0,5,3.4,0.113893,0.491093,1367
EC08368,26,1958,8,451.48,56.44,309,24,6.19,7.77,0.377853,6,2,3,4.6,0.256829,0.529274,9274
EC08369,22,670,18,3356.06,186.45,326,28,1.91,5.94,0.352268,5,1,3,4.6,0.147341,0.78602,7613
EC08370,58,838,15,1020.54,68.04,193,20,3.69,6.76,0.044018,3,0,3,3.6,0.098973,0.416542,2959
EC08371,50,176,10,2580.67,258.07,295,22,2.76,6.82,0.184926,2,3,2,3.4,0.122597,0.147218,2506
EC08372,31,470,15,1762.33,117.49,344,20,6.34,11.82,0.663845,2,2,0,3.2,0.339679,0.465436,13261
EC08373,55,194,14,1043.31,74.52,65,16,4.41,5.42,0.106402,4,4,4,5.0,0.203732,0.327854,10645
EC08374,69,157,17,1639.07,96.42,103,15,7.31,14.43,0.505534,2,5,2,4.7,0.032812,0.27314,5170
EC08375,70,1641,11,460.03,41.82,149,19,9.04,12.42,0.160876,6,4,1,3.8,0.059173,0.4995,5574
EC08376,22,355,15,2092.62,139.51,167,22,4.72,20.08,0.561217,7,5,4,2.9,0.255754,0.625713,1731
EC08377,56,410,13,719.08,55.31,98,17,6.75,3.56,0.187217,3,0,2,4.1,0.276379,0.468726,9322
EC08378,50,445,16,745.97,46.62,49,25,7.55,1.85,0.242813,6,3,4,3.2,0.06264,0.645843,9066
EC08379,71,569,9,1662.86,184.76,182,14,8.13,3.9,0.350704,8,4,1,2.1,0.085136,0.213475,6129
EC08380,20,302,12,1463.7,121.98,31,17,3.07,10.51,0.096989,0,2,1,3.1,0.21477,0.504858,10208
EC08381,35,988,16,1300.95,81.31,24,32,12.23,24.76,0.308209,6,0,5,5.0,0.404816,0.700749,9460
EC08382,55,1131,12,397.83,33.15,127,19,4.14,7.75,0.122368,1,4,3,3.5,0.099462,0.308213,5890
EC08383,56,1811,7,546.17,78.02,55,22,4.08,15.98,0.292743,5,1,2,5.0,0.111396,0.63591,1781
EC08384,49,1243,13,1679.67,129.21,46,21,11.49,13.76,0.31834,6,2,4,1.8,0.011521,0.285401,12351
EC08385,52,487,13,820.0,63.08,224,17,1.19,16.73,0.335832,3,2,1,3.1,0.133727,0.197683,4332
EC08386,55,758,11,789.86,71.81,2,15,4.23,17.96,0.222169,4,5,1,4.1,0.372903,0.418203,4450
EC08387,45,1640,13,1102.99,84.85,163,22,5.16,22.9,0.525586,2,2,1,3.5,0.205006,0.822441,5502
EC08388,51,1594,18,2345.6,130.31,36,18,4.89,9.31,0.546456,7,3,2,4.2,0.512986,0.40078,11926
EC08389,39,1868,18,2498.38,138.8,285,18,2.81,11.32,0.585464,4,2,1,4.0,0.07661,0.361263,12480
EC08390,48,476,13,1941.14,149.32,142,21,2.0,2.33,0.175359,6,4,2,4.0,0.02828,0.79333,5520
EC08391,49,1895,4,482.44,120.61,134,19,1.0,8.98,0.109355,3,3,1,3.2,0.099961,0.385507,4091
EC08392,29,1268,9,1558.18,173.13,125,23,6.29,13.8,0.603304,4,1,5,4.0,0.069564,0.56381,4657
EC08393,42,215,5,1327.42,265.48,26,23,2.4,23.87,0.24502,5,4,0,1.4,0.126877,0.888254,14898
EC08394,49,1616,5,744.41,148.88,223,28,4.72,8.57,0.238719,7,2,6,3.7,0.218216,0.286772,9886
EC08395,28,32,15,1716.69,114.45,95,17,4.83,12.2,0.545162,6,2,2,3.8,0.083343,0.397106,5023
EC08396,60,1608,13,938.32,72.18,60,20,1.63,16.42,0.099202,9,3,2,4.2,0.230002,0.481795,12313
EC08397,68,1544,13,867.89,66.76,68,30,4.88,6.99,0.200779,4,5,5,5.0,0.119724,0.360163,5989
EC08398,68,1054,15,1588.46,105.9,274,22,4.14,4.46,0.180934,4,2,3,4.6,0.223111,0.659358,4986
EC08399,65,860,9,735.62,81.74,116,24,2.53,9.35,0.300284,5,4,0,4.0,0.329621,0.704745,4428
EC08400,31,1332,7,1125.31,160.76,254,20,5.56,4.53,0.121401,3,2,4,3.7,0.216101,0.576064,14918
EC08401,68,950,12,2908.68,242.39,322,22,9.51,10.74,0.250461,3,3,1,3.8,0.197631,0.797918,5492
EC08402,71,997,10,507.42,50.74,99,15,3.78,9.57,0.199525,5,1,1,4.3,0.381762,0.609452,8437
EC08403,47,1914,9,1015.63,112.85,202,21,3.72,,0.063763,6,2,2,4.4,0.074972,0.604953,13693
EC08404,45,139,14,1065.41,76.1,211,28,1.75,17.13,0.327082,6,2,1,4.7,0.074877,0.734532,6711
EC08405,37,1987,12,764.27,63.69,91,23,6.71,4.09,0.208518,7,1,4,4.9,0.243158,0.544567,414
EC08406,25,615,12,2296.85,191.4,25,21,7.34,6.14,0.549634,4,3,1,4.2,0.167886,0.325743,9987
EC08407,27,1788,14,851.88,60.85,179,24,6.09,8.55,0.231308,11,0,3,3.2,0.465365,0.391726,8062
EC08408,34,1911,15,2681.63,,295,15,8.01,20.82,0.514731,6,5,2,2.6,0.322912,0.653347,2528
EC08409,63,683,17,1327.38,78.08,29,27,5.33,5.66,0.15051,3,6,2,4.1,0.00257,0.721577,13677
EC08410,47,1131,13,3105.78,238.91,93,15,3.5,7.61,0.53685,5,8,1,4.6,0.207252,0.430544,8230
EC08411,66,749,8,1022.22,127.78,256,19,9.36,10.62,0.49652,5,2,5,3.6,0.189256,0.323992,2700
EC08412,60,784,13,772.22,59.4,239,25,4.4,10.62,0.572679,3,1,1,3.0,0.146416,0.209555,6963
EC08413,67,1107,9,489.73,54.41,252,17,6.31,,0.109672,7,1,2,4.4,0.176035,0.449979,332
EC08414,30,1625,11,2491.06,226.46,232,16,4.84,7.64,0.251075,2,6,3,3.9,0.242242,0.63202,14762
EC08415,43,1138,15,2600.69,173.38,178,25,6.93,8.72,0.144058,10,1,3,5.0,0.227651,0.338927,3478
EC08416,18,1511,12,1558.61,129.88,63,8,2.81,7.71,0.489231,9,1,0,4.2,0.109586,0.606645,8787
EC08417,71,1876,10,1461.47,146.15,222,23,10.12,13.29,0.316265,5,4,1,3.2,0.172719,0.362904,4606
EC08418,68,165,13,821.32,63.18,303,15,1.86,18.84,0.254573,1,5,2,3.9,0.304749,0.612713,12230
EC08419,18,1592,12,530.95,44.25,11,15,5.02,15.59,0.052812,3,4,3,2.9,0.078493,0.48036,29
EC08420,61,1790,11,937.93,,190,20,5.6,16.22,0.268485,2,3,1,4.0,0.298081,0.607678,4598
EC08421,71,1605,10,5105.25,510.52,330,17,4.42,13.31,0.45339,4,1,0,4.2,0.288289,0.613907,12355
EC08422,22,30,14,3731.87,266.56,250,15,10.17,10.0,0.187283,1,6,2,4.4,0.091054,0.787559,11314
EC08423,27,1288,7,405.47,57.92,314,20,8.51,14.08,0.482194,4,2,2,4.6,0.235761,0.755668,7546
EC08424,24,1110,14,322.76,23.05,298,18,2.02,,0.037376,4,3,2,5.0,0.149214,0.303161,10029
EC08425,70,1019,16,978.35,61.15,218,18,4.49,10.75,0.413598,3,2,2,3.0,0.104091,0.347442,10850
EC08426,19,706,7,1499.27,214.18,206,17,6.18,29.91,0.477196,4,3,2,2.8,0.074352,0.699532,2986
EC08427,59,1257,11,799.0,72.64,9,20,7.44,,0.209573,8,1,3,3.3,0.229898,0.287302,4760
EC08428,57,482,15,1737.06,115.8,155,14,4.22,,0.030698,5,2,1,3.7,0.28293,0.578466,4414
EC08429,26,838,12,756.85,63.07,216,21,10.5,13.57,0.090088,7,1,0,4.1,0.194219,0.267471,6585
EC08430,61,500,15,798.32,53.22,54,13,6.45,9.11,0.084337,8,1,0,3.3,0.186129,0.808677,6919
EC08431,36,1260,13,614.48,47.27,122,16,2.19,8.86,0.234318,5,4,1,3.2,0.08824,0.639346,14885
EC08432,47,1421,16,1274.25,79.64,268,12,8.94,23.56,0.349354,4,1,2,5.0,0.470339,0.612056,9092
EC08433,34,409,15,522.47,34.83,230,20,3.22,4.51,0.208842,5,1,2,2.5,0.028909,0.248103,8081
EC08434,33,1500,6,898.3,149.72,159,21,3.59,13.88,0.103994,5,1,1,3.6,0.029179,0.426777,14407
EC08435,71,937,17,1832.18,107.78,237,21,4.77,10.79,0.443583,6,5,2,3.8,0.261608,0.20732,566
EC08436,40,1808,10,1722.9,172.29,344,18,6.77,9.03,0.682692,6,5,2,5.0,0.238641,0.445041,5896
EC08437,58,1692,12,2122.87,176.91,155,17,4.12,16.3,0.249201,3,5,2,3.0,0.481412,0.259917,3998
EC08438,31,806,13,965.59,74.28,117,12,5.91,17.14,0.157489,6,5,0,3.8,0.255969,0.50045,2135
EC08439,62,642,13,1005.59,77.35,6,18,3.92,11.79,0.443045,12,2,3,5.0,0.127406,0.520067,14661
EC08440,60,1331,18,1673.12,92.95,327,24,5.88,9.23,0.056206,2,5,0,2.2,0.208053,0.647317,5723
EC08441,56,89,6,1563.24,260.54,276,21,17.91,10.32,0.255595,4,3,4,2.8,0.028607,0.627433,2095
EC08442,22,78,11,1908.18,173.47,76,13,1.0,20.25,0.181941,5,7,2,3.0,0.145784,0.330892,5392
EC08443,21,711,14,745.43,53.24,24,16,1.05,13.86,0.461095,2,2,3,4.5,0.03213,0.816397,5071
EC08444,25,1134,19,1575.38,82.91,141,15,8.81,11.65,0.392655,6,2,4,4.9,0.188434,0.316773,6637
EC08445,53,688,17,1228.48,72.26,99,23,7.25,16.29,0.425905,8,1,2,3.3,0.060103,0.65094,5617
EC08446,70,966,12,952.94,79.41,72,22,5.57,19.05,0.411284,4,2,0,3.6,0.20953,0.451084,3286
EC08447,32,1410,17,575.46,33.85,137,19,2.23,12.34,0.37069,9,4,0,4.2,0.135591,0.543147,3889
EC08448,29,1725,7,1498.63,214.09,247,17,1.8,21.7,0.134487,5,4,4,4.8,0.400654,0.127126,10613
EC08449,28,326,12,912.58,76.05,128,26,1.92,7.96,0.150398,7,1,2,5.0,0.028433,0.475568,12102
EC08450,65,971,8,474.83,59.35,87,19,8.81,4.38,0.405557,5,5,0,4.3,0.069298,0.745154,13884
EC08451,65,919,8,640.59,80.07,336,16,8.43,13.4,0.118584,6,4,0,,0.006809,0.462649,6613
EC08452,29,1242,7,310.21,44.32,20,21,3.6,9.1,0.144479,7,2,4,4.0,0.121802,0.421092,8345
EC08453,56,1373,5,622.76,124.55,332,20,10.7,19.98,0.222908,4,2,1,3.7,0.15789,0.43532,6244
EC08454,46,307,15,1045.71,69.71,94,24,7.64,9.38,0.228304,6,1,1,4.6,0.113053,0.387517,13794
EC08455,58,1688,12,1029.55,85.8,208,15,6.24,18.91,0.252033,3,0,1,5.0,0.188793,0.251935,5801
EC08456,65,422,9,480.87,53.43,0,17,12.35,14.33,0.240276,6,1,1,2.3,0.372967,0.512427,8092
EC08457,60,1393,7,661.65,94.52,185,17,5.02,13.89,0.380678,6,0,1,4.3,0.259079,0.498715,14015
EC08458,23,1163,13,1226.54,94.35,226,25,1.93,13.35,0.31451,5,4,3,3.8,0.07928,0.612622,8570
EC08459,30,1407,10,331.57,33.16,6,19,3.49,6.79,0.249639,7,3,0,3.1,0.460528,0.139143,13864
EC08460,55,1879,15,950.97,63.4,329,17,5.44,14.23,0.389956,8,6,1,3.8,0.072261,0.344476,527
EC08461,62,676,15,1682.44,112.16,319,14,8.72,16.16,0.220726,4,2,1,3.5,0.220364,0.803597,9817
EC08462,22,223,12,957.65,79.8,178,25,3.97,9.96,0.352675,5,6,4,4.3,0.032451,0.515593,1078
EC08463,69,1195,9,1983.54,220.39,323,16,12.1,22.51,0.534865,4,1,3,3.9,0.085091,0.561094,8179
EC08464,55,137,17,1248.48,73.44,270,22,6.47,14.33,0.119711,4,1,2,5.0,0.187612,0.938438,3669
EC08465,31,1002,9,323.06,35.9,194,13,14.0,6.05,0.334711,5,2,2,4.0,0.334558,0.482867,13491
EC08466,37,619,13,586.85,45.14,162,14,8.63,10.17,0.401176,5,1,2,3.6,0.021763,0.77801,14424
EC08467,49,1066,12,1233.75,102.81,244,18,4.2,5.96,0.31923,10,1,1,3.2,0.030466,0.334772,3515
EC08468,25,1717,10,457.45,45.74,92,16,6.48,11.68,0.182068,6,3,2,3.8,0.202594,0.250116,744
EC08469,39,344,18,2048.98,113.83,215,17,1.05,8.12,0.355192,3,2,4,5.0,0.128936,0.35933,11016
EC08470,37,663,14,2301.46,164.39,17,14,2.65,16.48,0.421429,2,5,3,3.1,0.088713,0.623368,1111
EC08471,37,1379,13,881.7,67.82,27,19,9.67,11.26,0.107379,4,5,1,2.4,0.26443,0.533348,953
EC08472,24,1153,19,2361.3,124.28,287,12,5.54,7.85,0.241703,1,1,3,5.0,0.216898,0.434407,14731
EC08473,41,269,13,1053.68,81.05,101,24,4.3,17.13,0.206837,2,0,2,3.9,0.063771,0.379013,12630
EC08474,62,468,10,957.68,95.77,150,18,7.56,10.21,0.06259,5,1,5,3.9,0.168659,0.359589,3510
EC08475,53,1230,18,1268.8,70.49,103,24,17.1,9.64,0.317627,9,4,2,4.4,0.124984,0.858928,9565
